"Date","Price","Open","High","Low","Vol.","Change %"
"04/27/2022","749.3502","742.0331","751.3394","737.4437","","0.99%"
"04/26/2022","742.0331","726.9371","746.3880","726.1577","","2.08%"
"04/25/2022","726.9372","745.0018","745.0018","713.8054","","-2.42%"
"04/22/2022","745.0018","754.9683","757.5976","742.8827","","-1.32%"
"04/21/2022","754.9683","751.0521","761.1745","749.0535","","0.52%"
"04/20/2022","751.0522","749.8822","758.3257","741.2148","","0.16%"
"04/19/2022","749.8822","776.2817","779.9525","747.0545","","-3.40%"
"04/18/2022","776.2818","764.8988","784.1002","764.8988","","1.49%"
"04/14/2022","764.8988","751.1165","766.8917","745.8483","","1.83%"
"04/13/2022","751.1527","733.3508","751.9513","730.5102","","2.33%"
"04/12/2022","734.0225","706.1778","737.4567","706.1778","","3.85%"
"04/11/2022","706.8127","719.5102","719.5102","700.2496","","-1.88%"
"04/08/2022","720.3641","708.3146","721.7955","706.0329","","1.59%"
"04/07/2022","709.1071","712.3356","721.0166","700.8977","","-0.63%"
"04/06/2022","713.6079","734.8278","743.2251","712.2457","","-2.89%"
"04/05/2022","734.8278","737.6629","747.5008","732.9297","","-0.38%"
"04/04/2022","737.6629","721.2066","741.2032","718.8044","","2.28%"
"04/01/2022","721.2066","724.1862","728.9843","713.0933","","-0.41%"
"03/31/2022","724.1862","750.9223","750.9223","722.4044","","-3.56%"
"03/30/2022","750.9223","731.8058","756.1138","731.8058","","2.61%"
"03/29/2022","731.8058","746.6321","752.6910","709.0458","","-1.99%"
"03/28/2022","746.6321","781.5925","781.5925","742.3055","","-4.47%"
"03/25/2022","781.5925","774.7614","782.1149","760.3007","","0.88%"
"03/24/2022","774.7572","782.8587","789.7315","768.6484","","-1.03%"
"03/23/2022","782.8545","755.0028","784.0674","750.4666","","3.69%"
"03/22/2022","754.9986","755.9461","771.0040","743.6106","","-0.13%"
"03/21/2022","755.9546","725.6060","758.4097","725.6060","","4.18%"
"03/18/2022","725.6060","723.1413","733.8110","716.9964","","0.34%"
"03/17/2022","723.1494","684.4120","725.3965","684.4120","","5.66%"
"03/16/2022","684.4200","693.0038","706.9609","681.8835","","-1.24%"
"03/15/2022","693.0118","716.0919","716.0919","679.2655","","-3.22%"
"03/14/2022","716.1000","740.8351","740.8351","707.2968","","-3.34%"
"03/11/2022","740.8351","725.3215","744.8071","715.2547","","1.84%"
"03/10/2022","727.4788","742.7756","766.6334","726.7116","","-2.45%"
"03/09/2022","745.7283","818.5828","834.2002","728.8920","","-9.31%"
"03/08/2022","822.2992","800.4805","853.2746","791.9154","","2.31%"
"03/07/2022","803.7454","780.2378","835.9530","780.2378","","2.61%"
"03/04/2022","783.3170","745.8485","783.8627","745.8485","","5.02%"
"03/03/2022","745.8485","746.0651","784.2365","738.1984","","-0.03%"
"03/02/2022","746.0652","710.8042","753.4605","710.8042","","4.96%"
"03/01/2022","710.8042","673.0486","720.7429","673.0486","","5.61%"
"02/28/2022","673.0487","652.6157","681.3764","652.6157","","3.13%"
"02/25/2022","652.6157","667.5954","677.9980","648.0172","","-2.24%"
"02/24/2022","667.5954","658.8522","700.0093","658.8522","","1.33%"
"02/23/2022","658.8522","656.2194","664.3719","651.3100","","0.40%"
"02/22/2022","656.2195","643.5969","666.2064","643.5969","","1.96%"
"02/18/2022","643.5969","641.9248","647.3061","632.1014","","0.26%"
"02/17/2022","641.9249","647.9755","647.9755","637.3027","","-0.93%"
"02/16/2022","647.9755","638.6468","651.5274","636.7084","","1.46%"
"02/15/2022","638.6469","652.3763","652.4286","633.5598","","-2.10%"
"02/14/2022","652.3763","643.0807","653.4141","639.9602","","1.45%"
"02/11/2022","643.0807","634.5290","647.7430","628.9168","","1.20%"
"02/10/2022","635.4588","636.0961","644.4112","634.0115","","-0.24%"
"02/09/2022","636.9765","630.7443","638.3509","627.7426","","0.84%"
"02/08/2022","631.6997","638.8569","639.9300","627.8645","","-1.29%"
"02/07/2022","639.9279","641.6661","645.6451","637.5995","","-0.48%"
"02/04/2022","643.0133","635.0331","646.4366","634.8697","","1.26%"
"02/03/2022","635.0331","630.8869","635.2799","622.9640","","0.66%"
"02/02/2022","630.8869","626.6941","636.3050","626.4137","","0.67%"
"02/01/2022","626.6942","623.7843","629.5292","618.9357","","0.47%"
"01/31/2022","623.7843","620.3488","628.3660","617.1853","","0.55%"
"01/28/2022","620.3488","616.7431","627.3900","616.7431","","0.58%"
"01/27/2022","616.7431","619.5484","623.2471","613.9215","","-0.45%"
"01/26/2022","619.5484","611.0378","621.5063","608.4988","","1.39%"
"01/25/2022","611.0378","601.5777","611.3097","601.1267","","1.57%"
"01/24/2022","601.5777","608.8819","612.6561","595.1512","","-1.20%"
"01/21/2022","608.8819","611.4234","611.4234","599.3347","","-0.42%"
"01/20/2022","611.4234","610.9827","615.9447","606.1831","","0.07%"
"01/19/2022","610.9827","603.7171","613.9862","603.7171","","1.20%"
"01/18/2022","603.7172","596.7587","605.6265","596.7587","","1.17%"
"01/14/2022","596.7587","590.0746","597.6657","588.0410","","1.13%"
"01/13/2022","590.0746","594.7541","595.0232","588.3179","","-0.92%"
"01/12/2022","595.5499","587.4876","596.6634","587.2816","","1.28%"
"01/11/2022","587.9943","574.0331","588.6785","574.0331","","2.36%"
"01/10/2022","574.4230","577.8374","581.4440","573.2064","","-0.64%"
"01/07/2022","578.1148","577.7399","582.0650","575.8276","","0.01%"
"01/06/2022","578.0410","575.1459","580.9991","568.6844","","0.50%"
"01/05/2022","575.1459","570.9827","577.7621","569.3000","","0.73%"
"01/04/2022","570.9828","564.4831","572.7991","563.3908","","1.15%"
"01/03/2022","564.4832","561.1805","567.2864","558.4681","","0.59%"
"12/31/2021","561.1805","567.9702","569.3435","560.3879","","-1.20%"
"12/30/2021","567.9702","568.7980","571.7240","566.0916","","-0.15%"
"12/29/2021","568.7981","566.1752","572.8892","564.3091","","0.46%"
"12/28/2021","566.1752","566.5306","572.0783","565.6572","","-0.06%"
"12/27/2021","566.5306","558.3459","568.1888","554.2672","","1.47%"
"12/23/2021","558.3459","553.8638","558.7841","552.6252","","0.81%"
"12/22/2021","553.8638","544.6407","554.6595","544.6407","","1.69%"
"12/21/2021","544.6407","530.6829","545.9023","530.6829","","2.63%"
"12/20/2021","530.6830","540.2867","540.2867","522.2948","","-1.78%"
"12/17/2021","540.2867","546.0738","546.2375","537.0365","","-1.06%"
"12/16/2021","546.0738","536.2930","548.0550","536.2930","","1.82%"
"12/15/2021","536.2931","538.8556","538.8556","532.4422","","-0.48%"
"12/14/2021","538.8556","541.8161","543.9243","534.8183","","-0.55%"
"12/13/2021","541.8162","544.1495","550.0120","541.1289","","-0.46%"
"12/10/2021","544.3262","541.4645","546.9366","538.3195","","0.50%"
"12/09/2021","541.6147","547.0882","550.4034","540.1114","","-1.03%"
"12/08/2021","547.2698","544.3960","549.1158","541.0829","","0.49%"
"12/07/2021","544.6093","534.0568","547.9134","534.0568","","1.93%"
"12/06/2021","534.3095","525.1532","536.8113","525.1532","","1.74%"
"12/03/2021","525.1532","524.1904","536.8770","523.6709","","0.18%"
"12/02/2021","524.1904","521.2881","528.3376","509.0838","","0.56%"
"12/01/2021","521.2881","522.4442","536.6699","520.7268","","-0.22%"
"11/30/2021","522.4443","542.4769","546.9710","516.3716","","-3.69%"
"11/29/2021","542.4770","539.9278","556.6259","538.8412","","0.47%"
"11/26/2021","539.9278","581.0095","581.0095","535.9597","","-7.07%"
"11/24/2021","581.0096","580.4677","583.9728","579.0142","","0.09%"
"11/23/2021","580.4677","571.3489","581.4274","566.6524","","1.60%"
"11/22/2021","571.3490","567.1326","572.3454","563.4206","","0.74%"
"11/19/2021","567.1327","575.0310","580.7419","563.3451","","-1.37%"
"11/18/2021","575.0310","572.2771","576.5417","568.3466","","0.48%"
"11/17/2021","572.2771","580.3606","580.3606","570.8461","","-1.39%"
"11/16/2021","580.3606","579.9447","584.1881","577.7499","","0.07%"
"11/15/2021","579.9447","579.6246","580.6995","573.4520","","0.06%"
"11/12/2021","579.6247","582.5661","582.5661","574.6150","","-0.50%"
"11/11/2021","582.5661","578.7593","584.1069","575.4963","","0.58%"
"11/10/2021","579.2058","585.9243","588.8434","577.2577","","-1.25%"
"11/09/2021","586.5500","582.1187","586.9333","579.9622","","0.69%"
"11/08/2021","582.5578","579.8726","585.3285","579.8726","","0.40%"
"11/05/2021","580.2639","573.1889","582.1354","571.9274","","1.16%"
"11/04/2021","573.6166","580.7202","592.3251","572.1445","","-1.22%"
"11/03/2021","580.7203","592.9539","592.9539","578.1427","","-2.06%"
"11/02/2021","592.9539","592.3791","594.8341","589.0485","","0.10%"
"11/01/2021","592.3791","588.2094","594.4617","584.9743","","0.71%"
"10/29/2021","588.2094","589.1970","591.0695","581.6121","","-0.17%"
"10/28/2021","589.1970","590.0025","590.3709","579.9638","","-0.14%"
"10/27/2021","590.0025","598.0690","598.0730","587.4707","","-1.35%"
"10/26/2021","598.0691","596.5162","598.8242","592.4268","","0.26%"
"10/25/2021","596.5162","590.0573","599.8605","590.0573","","1.09%"
"10/22/2021","590.0573","585.8266","592.4662","583.0885","","0.72%"
"10/21/2021","585.8267","595.7764","598.0803","580.4114","","-1.67%"
"10/20/2021","595.7764","589.8843","595.9383","583.5530","","1.00%"
"10/19/2021","589.8844","588.4052","593.2761","584.5810","","0.25%"
"10/18/2021","588.4052","591.7258","596.6802","572.8511","","-0.56%"
"10/15/2021","591.7259","585.9166","593.5797","585.9166","","0.99%"
"10/14/2021","585.9167","579.1984","587.9130","579.1984","","1.16%"
"10/13/2021","579.1984","579.1022","580.3719","574.4592","","-0.05%"
"10/12/2021","579.4936","580.8678","583.7931","576.7970","","-0.30%"
"10/11/2021","581.2325","576.4987","587.3527","576.4987","","0.75%"
"10/08/2021","576.8771","573.5825","581.4231","573.5825","","0.53%"
"10/07/2021","573.8552","568.8594","575.2480","559.3959","","0.83%"
"10/06/2021","569.1565","579.2818","583.4461","567.7147","","-1.75%"
"10/05/2021","579.2819","571.1618","581.1177","570.4178","","1.42%"
"10/04/2021","571.1619","561.9095","575.9671","560.2394","","1.65%"
"10/01/2021","561.9096","557.7056","562.5339","555.0723","","0.75%"
"09/30/2021","557.7057","554.5149","560.3176","549.0702","","0.58%"
"09/29/2021","554.5149","557.6063","558.2796","550.6799","","-0.55%"
"09/28/2021","557.6063","558.6856","565.1663","554.6450","","-0.19%"
"09/27/2021","558.6856","549.7232","559.4960","549.7232","","1.63%"
"09/24/2021","549.7233","546.0133","550.4677","543.8256","","0.68%"
"09/23/2021","546.0133","539.3099","546.4178","537.5394","","1.24%"
"09/22/2021","539.3099","529.1028","539.5212","529.1028","","1.93%"
"09/21/2021","529.1028","529.5544","534.9294","524.1751","","-0.09%"
"09/20/2021","529.5544","538.8524","538.8524","528.2156","","-1.73%"
"09/17/2021","538.8525","542.5764","543.0761","536.8006","","-0.69%"
"09/16/2021","542.5764","545.0128","546.1665","537.6751","","-0.45%"
"09/15/2021","545.0128","533.9191","547.8554","533.8956","","2.08%"
"09/14/2021","533.9191","533.0960","536.6702","532.1982","","0.10%"
"09/13/2021","533.3844","531.1320","535.1111","531.0668","","0.37%"
"09/10/2021","531.4250","524.8568","532.2897","522.4921","","1.20%"
"09/09/2021","525.0984","528.5433","530.9470","522.6803","","-0.71%"
"09/08/2021","528.8367","524.8318","531.9525","524.8181","","0.71%"
"09/07/2021","525.0964","531.8730","532.6837","523.6509","","-1.27%"
"09/03/2021","531.8730","532.6442","536.0323","530.7690","","-0.14%"
"09/02/2021","532.6442","526.0872","535.0952","523.3863","","1.25%"
"09/01/2021","526.0872","527.3676","529.8293","520.7402","","-0.24%"
"08/31/2021","527.3677","529.6990","531.3354","524.7274","","-0.44%"
"08/30/2021","529.6991","529.0991","533.3347","526.3627","","0.11%"
"08/27/2021","529.0991","521.5875","529.2918","521.5875","","1.44%"
"08/26/2021","521.5875","524.3253","525.0400","520.0767","","-0.52%"
"08/25/2021","524.3253","520.1048","524.7943","517.1864","","0.81%"
"08/24/2021","520.1049","510.6497","520.5911","509.5968","","1.85%"
"08/23/2021","510.6497","494.4292","511.4698","494.4292","","3.28%"
"08/20/2021","494.4293","500.3995","503.0393","493.9939","","-1.19%"
"08/19/2021","500.3995","511.2930","511.2930","496.7966","","-2.13%"
"08/18/2021","511.2930","515.4307","518.4047","509.6468","","-0.80%"
"08/17/2021","515.4307","520.5232","522.1001","514.4669","","-0.98%"
"08/16/2021","520.5232","524.7447","524.7447","515.0235","","-0.80%"
"08/13/2021","524.7447","525.8677","528.3994","522.0931","","-0.21%"
"08/12/2021","525.8677","524.7968","528.4711","520.7202","","0.15%"
"08/11/2021","525.0765","521.0655","525.3658","515.5437","","0.72%"
"08/10/2021","521.3305","512.3716","523.3355","512.3555","","1.72%"
"08/09/2021","512.5285","522.0897","522.0897","508.5736","","-1.88%"
"08/06/2021","522.3383","525.6120","529.6724","520.6671","","-0.70%"
"08/05/2021","526.0445","521.9046","527.7208","519.5254","","0.79%"
"08/04/2021","521.9046","530.1506","532.1938","521.1215","","-1.56%"
"08/03/2021","530.1506","533.4548","535.0255","524.2778","","-0.62%"
"08/02/2021","533.4548","541.1289","541.2612","530.7000","","-1.42%"
"07/30/2021","541.1290","543.3373","543.3373","538.6937","","-0.41%"
"07/29/2021","543.3373","535.5780","543.4413","535.1468","","1.45%"
"07/28/2021","535.5780","532.9226","536.6015","532.7054","","0.50%"
"07/27/2021","532.9226","535.3280","537.7866","531.0806","","-0.45%"
"07/26/2021","535.3280","532.4833","536.2514","526.2349","","0.53%"
"07/23/2021","532.4833","531.6856","533.1802","530.5304","","0.15%"
"07/22/2021","531.6857","525.4422","532.1167","522.5134","","1.19%"
"07/21/2021","525.4422","512.6292","525.9189","509.6657","","2.50%"
"07/20/2021","512.6292","506.5087","513.4881","504.0913","","1.21%"
"07/19/2021","506.5087","528.1744","528.1744","504.3517","","-4.10%"
"07/16/2021","528.1744","527.3395","530.6545","523.8256","","0.16%"
"07/15/2021","527.3395","531.4315","531.4354","525.2393","","-0.77%"
"07/14/2021","531.4316","536.0963","538.7239","528.0961","","-0.98%"
"07/13/2021","536.7168","531.1150","537.5997","529.1847","","0.93%"
"07/12/2021","531.7516","531.0875","532.4345","525.1807","","0.00%"
"07/09/2021","531.7583","524.2829","532.5196","523.4435","","1.29%"
"07/08/2021","524.9629","523.1523","525.6993","517.5462","","0.21%"
"07/07/2021","523.8384","528.8321","536.5394","519.1343","","-0.94%"
"07/06/2021","528.8321","541.4566","549.5075","527.4145","","-2.33%"
"07/02/2021","541.4566","540.5260","543.0294","537.6248","","0.17%"
"07/01/2021","540.5260","535.9755","548.1494","535.5505","","0.85%"
"06/30/2021","535.9755","530.0295","538.1569","527.9773","","1.12%"
"06/29/2021","530.0295","528.8640","534.3394","524.5825","","0.22%"
"06/28/2021","528.8640","529.9653","531.9119","527.9177","","-0.21%"
"06/25/2021","529.9653","528.6238","530.9518","524.3745","","0.25%"
"06/24/2021","528.6345","528.3457","528.8053","523.1019","","0.05%"
"06/23/2021","528.3458","525.3462","532.8204","525.2045","","0.57%"
"06/22/2021","525.3463","525.5228","528.2691","523.3251","","-0.03%"
"06/21/2021","525.5229","520.0316","525.8247","515.3941","","1.06%"
"06/18/2021","520.0316","515.5054","521.5638","512.8952","","0.88%"
"06/17/2021","515.5054","529.9811","529.9811","512.2907","","-2.73%"
"06/16/2021","529.9811","529.6808","533.8050","528.6645","","0.06%"
"06/15/2021","529.6808","529.5258","530.9689","526.8317","","0.03%"
"06/14/2021","529.5258","532.0251","532.5131","528.5445","","-0.47%"
"06/11/2021","532.0251","531.5351","533.5593","529.4250","","-0.11%"
"06/10/2021","532.6156","530.7760","533.8401","525.9473","","0.13%"
"06/09/2021","531.9155","531.6528","534.2180","529.2112","","-0.15%"
"06/08/2021","532.7406","528.5148","533.4179","526.5323","","0.58%"
"06/07/2021","529.6497","532.2619","535.6789","529.3290","","-0.77%"
"06/04/2021","533.7398","527.0365","534.3156","525.5039","","1.27%"
"06/03/2021","527.0365","531.2296","534.7750","524.7272","","-0.79%"
"06/02/2021","531.2296","528.0827","531.8252","527.8384","","0.60%"
"06/01/2021","528.0827","519.2278","534.0431","519.2278","","1.71%"
"05/28/2021","519.2278","521.1156","523.4326","518.7508","","-0.36%"
"05/27/2021","521.1157","513.8967","521.1921","511.6271","","1.40%"
"05/26/2021","513.8967","512.5143","515.3062","508.7388","","0.27%"
"05/25/2021","512.5144","514.2500","516.2186","511.4894","","-0.34%"
"05/24/2021","514.2501","506.4006","514.6968","504.7458","","1.55%"
"05/21/2021","506.4006","502.4294","508.3179","499.3808","","0.79%"
"05/20/2021","502.4294","507.4453","510.7369","501.4154","","-0.99%"
"05/19/2021","507.4453","519.4250","519.4250","501.5889","","-2.31%"
"05/18/2021","519.4251","520.9238","525.9233","514.4596","","-0.29%"
"05/17/2021","520.9238","514.9969","521.4765","514.1976","","1.15%"
"05/14/2021","514.9969","511.5249","517.8935","509.2505","","0.68%"
"05/13/2021","511.5250","526.7905","526.7905","509.3424","","-2.87%"
"05/12/2021","526.6543","524.5438","530.4951","524.4330","","0.43%"
"05/11/2021","524.4095","520.9301","525.3661","517.1195","","0.69%"
"05/10/2021","520.8378","523.1316","527.4727","517.4932","","-0.42%"
"05/07/2021","523.0299","518.9206","523.8110","517.9306","","0.80%"
"05/06/2021","518.8593","519.2052","522.1653","516.4257","","-0.07%"
"05/05/2021","519.2053","516.5218","521.4321","516.5218","","0.52%"
"05/04/2021","516.5219","509.6251","517.6840","509.6251","","1.35%"
"05/03/2021","509.6251","505.8542","511.5524","504.9506","","0.75%"
"04/30/2021","505.8542","508.6537","508.6570","501.8422","","-0.55%"
"04/29/2021","508.6537","504.9160","512.0073","504.0384","","0.74%"
"04/28/2021","504.9160","501.9607","509.2730","498.3284","","0.59%"
"04/27/2021","501.9607","497.8141","503.6867","497.8141","","0.83%"
"04/26/2021","497.8141","494.1002","498.9359","491.1717","","0.75%"
"04/23/2021","494.1003","490.2595","494.8015","489.2686","","0.78%"
"04/22/2021","490.2596","487.1850","491.2023","484.6978","","0.63%"
"04/21/2021","487.1850","489.3231","490.5082","483.3939","","-0.44%"
"04/20/2021","489.3232","490.8731","495.4816","485.4426","","-0.26%"
"04/19/2021","490.5797","488.7237","491.9916","486.9230","","0.38%"
"04/16/2021","488.7238","490.1529","492.1412","488.3085","","-0.29%"
"04/15/2021","490.1530","487.5173","490.4221","485.9771","","0.54%"
"04/14/2021","487.5174","473.7328","488.5357","473.7101","","2.92%"
"04/13/2021","473.6899","470.4093","475.5214","469.9433","","0.70%"
"04/12/2021","470.3802","471.1332","475.8301","467.9029","","-0.16%"
"04/09/2021","471.1558","472.5865","473.8035","470.0790","","-0.32%"
"04/08/2021","472.6627","469.9121","473.6272","468.0976","","0.58%"
"04/07/2021","469.9511","468.5741","471.0763","464.2163","","0.29%"
